Tarih,PM10,PM2.5,SO2,NO2,NOX,NO
2024-07-05 20:00:56,"18,78","10,80","2,01","40,16","44,40","4,23"
2024-07-05 21:00:56,"17,00","13,85","2,12","20,00","23,55","3,55"
2024-07-05 22:00:56,"17,46","12,74","2,06","23,73","26,84","3,11"
2024-07-05 23:00:56,"16,65","10,46","2,03","14,42","16,63","2,21"
2024-07-06 00:00:56,"20,58","9,19","1,94","14,39","16,86","2,48"
2024-07-06 01:00:56,"20,40","4,68","1,82","13,12","14,70","1,59"
2024-07-06 02:00:56,"19,88","3,31","1,69","12,52","15,14","2,63"
2024-07-06 03:00:56,"16,58","3,97","1,80","12,20","13,41","1,22"
2024-07-06 04:00:56,"12,21","8,78","1,78","10,30","11,57","1,27"
2024-07-06 05:00:56,"11,89","11,31","1,83","9,13","10,01","0,88"
2024-07-06 06:00:56,"15,81","13,86","1,80","8,09","8,29","0,20"
2024-07-06 07:00:56,"12,12","11,71","1,77","8,70","9,15","0,45"
2024-07-06 08:00:56,"10,52","9,46","1,75","9,91","11,13","1,22"
2024-07-06 09:00:56,"15,56","10,73","1,76","10,73","12,28","1,55"
2024-07-06 10:00:56,"52,02","16,53","1,76","11,64","13,96","2,32"
2024-07-06 11:00:56,"31,00","13,65","1,88","10,30","12,49","2,18"
2024-07-06 12:00:56,"15,50","9,84","1,83","8,78","10,49","1,70"
2024-07-06 13:00:56,"7,84","5,19","1,81","8,06","9,42","1,36"
2024-07-06 14:00:56,"5,09","3,40","1,81","7,58","8,86","1,28"
2024-07-06 15:00:56,"8,06","7,12","1,77","7,48","9,06","1,58"
2024-07-06 16:00:56,"14,23","7,65","1,77","12,14","14,78","2,64"
2024-07-06 17:00:56,"11,86","5,52","1,84","10,41","12,37","1,96"
2024-07-06 18:00:56,"11,81","7,26","1,78","14,20","16,77","2,57"
2024-07-06 19:00:56,"15,87","5,30","1,87","16,39","18,49","2,11"
2024-07-06 20:00:56,"12,74","7,29","1,82","19,62","21,16","1,55"
2024-07-06 21:00:56,"11,90","10,26","1,78","24,75","26,80","2,05"
2024-07-06 22:00:56,"23,22","14,93","1,82","26,02","27,68","1,66"
2024-07-06 23:00:56,"16,62","12,50","1,71","24,96","26,50","1,54"
2024-07-07 00:00:56,"14,07","9,15","1,73","22,29","23,34","1,05"
2024-07-07 01:00:56,"10,88","6,49","1,64","19,25","19,99","0,74"
2024-07-07 02:00:56,"9,92","9,62","1,73","19,61","20,14","0,53"
2024-07-07 03:00:56,"10,20","7,05","1,78","21,10","21,37","0,26"
2024-07-07 04:00:56,"10,65","10,40","1,99","17,04","17,63","0,60"
2024-07-07 05:00:56,"15,59","12,61","2,25","18,03","18,40","0,37"
2024-07-07 06:00:56,"13,81","8,36","2,26","14,09","14,87","0,78"
2024-07-07 07:00:56,"12,03","5,29","2,27","14,27","15,29","1,03"
2024-07-07 08:00:56,"10,33","9,82","2,18","22,80","24,88","2,08"
2024-07-07 09:00:56,"13,79","12,91","1,99","22,43","25,35","2,93"
2024-07-07 10:00:56,"57,38","11,95","2,03","24,12","27,72","3,60"
2024-07-07 11:00:56,"34,90","10,96","2,00","17,76","20,69","2,94"
2024-07-07 12:00:56,"17,44","8,54","2,02","12,73","15,43","2,71"
2024-07-07 13:00:56,"9,96","9,38","2,13","8,40","9,83","1,43"
2024-07-07 14:00:56,"12,03","10,67","2,08","7,59","9,17","1,58"
2024-07-07 15:00:56,"9,44","6,88","2,20","8,85","10,68","1,83"
2024-07-07 16:00:56,"11,45","7,29","2,10","9,08","11,10","2,02"
2024-07-07 17:00:56,"12,72","12,20","2,15","9,04","11,29","2,26"
2024-07-07 18:00:56,"14,81","9,95","2,13","10,74","13,63","2,89"
2024-07-07 19:00:56,"15,32","8,66","2,12","11,20","13,50","2,30"
2024-07-07 20:00:56,"15,55","11,47","2,18","12,90","15,39","2,49"
2024-07-07 21:00:56,"14,19","10,62","2,12","16,64","19,11","2,47"
2024-07-07 22:00:56,"10,64","7,19","2,09","18,92","21,14","2,22"
2024-07-07 23:00:56,"15,03","9,93","2,16","19,85","22,01","2,16"
2024-07-08 00:00:56,"14,58","13,40","2,04","20,81","22,41","1,60"
2024-07-08 01:00:56,"18,84","8,01","2,10","18,78","19,82","1,04"
2024-07-08 02:00:56,"13,05","7,01","2,25","21,76","22,55","0,79"
2024-07-08 03:00:56,"9,73","9,66","2,29","15,57","16,02","0,46"
2024-07-08 04:00:56,"12,75","9,79","2,32","17,30","17,82","0,52"
2024-07-08 05:00:56,"13,43","9,21","2,34","19,56","20,32","0,76"
2024-07-08 06:00:56,"11,83","8,75","2,25","23,94","25,04","1,11"
2024-07-08 07:00:56,"8,86","8,72","2,14","32,19","34,83","2,64"
2024-07-08 08:00:56,"10,88","8,89","2,15","38,22","42,81","4,59"
2024-07-08 09:00:56,"22,68","10,77","2,11","38,25","42,91","4,66"
2024-07-08 10:00:56,"19,84","9,22","2,13","31,71","37,45","5,75"
2024-07-08 11:00:56,"16,01","7,72","2,09","21,06","24,85","3,79"
2024-07-08 12:00:56,"11,41","3,86","2,15","16,85","20,45","3,60"
2024-07-08 13:00:56,"7,52","2,07","2,14","9,97","11,85","1,88"
2024-07-08 14:00:56,"5,02","2,08","2,13","9,64","11,39","1,74"
2024-07-08 15:00:56,"7,39","3,33","2,05","9,47","11,05","1,58"
2024-07-08 16:00:56,"7,17","2,95","1,98","9,17","10,46","1,29"
2024-07-08 17:00:56,"5,82","2,96","1,84","11,65","13,10","1,45"
2024-07-08 18:00:56,"7,30","4,17","1,93","12,56","15,06","2,51"
2024-07-08 19:00:56,"3,88","1,35","1,87","16,28","18,45","2,17"
2024-07-08 20:00:56,"1,89","1,79","1,89","21,31","24,44","3,12"
2024-07-08 21:00:56,"4,90","4,77","1,88","22,59","25,26","2,67"
